actual,predicted,residual,abs_residual,pct_error,timestamp,hour,month,day_of_week
79.4,76.37909282886685,3.0209071711331603,3.0209071711331603,3.80466898127602,2025-12-04 22:45:00,22,12,3
78.71,89.14019065454238,-10.430190654542386,10.430190654542386,13.251417424142279,2025-12-04 23:00:00,23,12,3
77.68,70.80697678849103,6.873023211508979,6.873023211508979,8.847867162086738,2025-12-04 23:15:00,23,12,3
76.21,72.24331376033882,3.966686239661172,3.966686239661172,5.204941923187472,2025-12-04 23:30:00,23,12,3
75.53,72.92920392756221,2.600796072437788,2.600796072437788,3.4433947735175265,2025-12-04 23:45:00,23,12,3
75.22,76.70785310634243,-1.4878531063424276,1.4878531063424276,1.9780020025823286,2025-12-05 00:00:00,0,12,4
74.71,76.14436523882566,-1.434365238825663,1.434365238825663,1.9199106395739032,2025-12-05 00:15:00,0,12,4
74.02,75.15557772458695,-1.1355777245869518,1.1355777245869518,1.5341498575884247,2025-12-05 00:30:00,0,12,4
73.82,75.10634350121202,-1.2863435012120306,1.2863435012120306,1.7425406410349915,2025-12-05 00:45:00,0,12,4
73.83,75.6337354835411,-1.8037354835411037,1.8037354835411037,2.443092893865778,2025-12-05 01:00:00,1,12,4
73.64,75.4698315315371,-1.8298315315370957,1.8298315315370957,2.484833693016154,2025-12-05 01:15:00,1,12,4
73.45,75.06238592753283,-1.6123859275328272,1.6123859275328272,2.1952156943945913,2025-12-05 01:30:00,1,12,4
73.34,75.28833285889978,-1.948332858899775,1.948332858899775,2.6565760279516977,2025-12-05 01:45:00,1,12,4
73.33,75.80424977238272,-2.47424977238272,2.47424977238272,3.3741303319006133,2025-12-05 02:00:00,2,12,4
73.15,75.67130916948744,-2.521309169487438,2.521309169487438,3.446765781937714,2025-12-05 02:15:00,2,12,4
73.09,75.49666894407441,-2.4066689440744113,2.4066689440744113,3.2927472213359024,2025-12-05 02:30:00,2,12,4
73.06,75.54958318679599,-2.489583186795983,2.489583186795983,3.407587170539259,2025-12-05 02:45:00,2,12,4
73.09,76.08314163874016,-2.9931416387401555,2.9931416387401555,4.095145216500418,2025-12-05 03:00:00,3,12,4
72.9,75.98972096684204,-3.0897209668420373,3.0897209668420373,4.23830036603846,2025-12-05 03:15:00,3,12,4
73.02,75.90840679101031,-2.8884067910103113,2.8884067910103113,3.955637895111355,2025-12-05 03:30:00,3,12,4
73.04,76.101391269771,-3.0613912697709935,3.0613912697709935,4.191390018854043,2025-12-05 03:45:00,3,12,4
73.0,76.63769150774849,-3.6376915077484853,3.6376915077484853,4.983139051710253,2025-12-05 04:00:00,4,12,4
72.89,76.42084480462253,-3.5308448046225323,3.5308448046225323,4.844072993034068,2025-12-05 04:15:00,4,12,4
73.44,76.59148872683818,-3.1514887268381813,3.1514887268381813,4.291242819768765,2025-12-05 04:30:00,4,12,4
73.7,77.03544469642733,-3.3354446964273308,3.3354446964273308,4.525705151190408,2025-12-05 04:45:00,4,12,4
73.16,77.57568870995992,-4.415688709959923,4.415688709959923,6.035659800382618,2025-12-05 05:00:00,5,12,4
73.57,76.91615178658066,-3.3461517865806627,3.3461517865806627,4.548255792552213,2025-12-05 05:15:00,5,12,4
74.19,77.96420037955153,-3.77420037955153,3.77420037955153,5.087209030262206,2025-12-05 05:30:00,5,12,4
75.58,78.29854092035686,-2.7185409203568582,2.7185409203568582,3.596905160567423,2025-12-05 05:45:00,5,12,4
74.65,79.14033190565584,-4.490331905655836,4.490331905655836,6.015180047764012,2025-12-05 06:00:00,6,12,4
75.08,78.77511456595501,-3.6951145659550093,3.6951145659550093,4.921569746876677,2025-12-05 06:15:00,6,12,4
112.06,79.63048416936628,32.42951583063372,32.42951583063372,28.939421587215524,2025-12-05 06:30:00,6,12,4
141.06,115.07801057496383,25.981989425036176,25.981989425036176,18.419104937640846,2025-12-05 06:45:00,6,12,4
143.19,133.4762169053852,9.713783094614797,9.713783094614797,6.783841814801869,2025-12-05 07:00:00,7,12,4
157.47,130.84131480118288,26.628685198817124,26.628685198817124,16.910322727387516,2025-12-05 07:15:00,7,12,4
154.48,178.16695178577143,-23.68695178577144,23.68695178577144,15.333345278205233,2025-12-05 07:30:00,7,12,4
152.95,172.23154469349942,-19.281544693499427,19.281544693499427,12.606436543641339,2025-12-05 07:45:00,7,12,4
150.5,146.26734905384586,4.232650946154138,4.232650946154138,2.8123926552519185,2025-12-05 08:00:00,8,12,4
169.83,155.97694183370467,13.853058166295341,13.853058166295341,8.157014759639251,2025-12-05 08:15:00,8,12,4
184.8,161.15485095437003,23.645149045629978,23.645149045629978,12.794994072310592,2025-12-05 08:30:00,8,12,4
182.49,172.26544758659867,10.22455241340134,10.22455241340134,5.602801475917223,2025-12-05 08:45:00,8,12,4
183.82,167.21474935908444,16.605250640915557,16.605250640915557,9.033429790510041,2025-12-05 09:00:00,9,12,4
179.05,188.85558693752338,-9.805586937523373,9.805586937523373,5.476451794204619,2025-12-05 09:15:00,9,12,4
165.64,183.823003904305,-18.183003904305025,18.183003904305025,10.977423269925758,2025-12-05 09:30:00,9,12,4
158.15,158.82915155281015,-0.67915155281014,0.67915155281014,0.4294350634272146,2025-12-05 09:45:00,9,12,4
165.9,158.26706865452678,7.632931345473224,7.632931345473224,4.600923053329249,2025-12-05 10:00:00,10,12,4
165.87,161.5619769111533,4.30802308884671,4.30802308884671,2.5972286060449203,2025-12-05 10:15:00,10,12,4
157.35,150.95890969847,6.391090301529999,6.391090301529999,4.061703401035907,2025-12-05 10:30:00,10,12,4
151.26,145.9274480790607,5.332551920939295,5.332551920939295,3.525421076913457,2025-12-05 10:45:00,10,12,4
161.03,155.4185218806683,5.611478119331707,5.611478119331707,3.4847408056459708,2025-12-05 11:00:00,11,12,4
157.42,159.99527192484365,-2.575271924843662,2.575271924843662,1.6359242312562967,2025-12-05 11:15:00,11,12,4
158.71,146.7548201921013,11.955179807898702,11.955179807898702,7.532719934407852,2025-12-05 11:30:00,11,12,4
149.21,149.29428985710038,-0.08428985710037296,0.08428985710037296,0.05649075604877217,2025-12-05 11:45:00,11,12,4
155.59,154.46431035360087,1.1256896463991382,1.1256896463991382,0.723497426826363,2025-12-05 12:00:00,12,12,4
147.53,151.68300123708826,-4.153001237088262,4.153001237088262,2.815021512294626,2025-12-05 12:15:00,12,12,4
148.58,146.75896011110467,1.821039888895342,1.821039888895342,1.2256292158401816,2025-12-05 12:30:00,12,12,4
153.27,139.41824305425442,13.851756945745592,13.851756945745592,9.037487405066608,2025-12-05 12:45:00,12,12,4
152.0,157.21400787881174,-5.214007878811742,5.214007878811742,3.4302683413235147,2025-12-05 13:00:00,13,12,4
149.87,142.8027203620733,7.067279637926703,7.067279637926703,4.715606617686463,2025-12-05 13:15:00,13,12,4
147.45,148.02544571248916,-0.5754457124891701,0.5754457124891701,0.39026497964677526,2025-12-05 13:30:00,13,12,4
140.8,149.78222514586628,-8.982225145866266,8.982225145866266,6.379421268370927,2025-12-05 13:45:00,13,12,4
148.56,139.7967645986263,8.763235401373692,8.763235401373692,5.8987852728686665,2025-12-05 14:00:00,14,12,4
145.43,147.2942283173662,-1.8642283173661838,1.8642283173661838,1.281873284305978,2025-12-05 14:15:00,14,12,4
149.75,142.12742832226468,7.622571677735323,7.622571677735323,5.09019811534913,2025-12-05 14:30:00,14,12,4
158.13,142.351822905343,15.778177094656996,15.778177094656996,9.97797830560741,2025-12-05 14:45:00,14,12,4
154.63,162.02901341409526,-7.399013414095265,7.399013414095265,4.784979249883765,2025-12-05 15:00:00,15,12,4
153.89,148.37907852909655,5.51092147090344,5.51092147090344,3.5810783487578406,2025-12-05 15:15:00,15,12,4
165.39,154.7842803430275,10.605719656972497,10.605719656972497,6.412551942059676,2025-12-05 15:30:00,15,12,4
160.47,170.40146673869475,-9.931466738694752,9.931466738694752,6.188986563653487,2025-12-05 15:45:00,15,12,4
156.32,154.3749649546658,1.9450350453341798,1.9450350453341798,1.2442649982946392,2025-12-05 16:00:00,16,12,4
168.75,153.3526512581226,15.397348741877408,15.397348741877408,9.124354810001426,2025-12-05 16:15:00,16,12,4
171.6,177.21943203277868,-5.61943203277869,5.61943203277869,3.2747272918290737,2025-12-05 16:30:00,16,12,4
172.52,164.31097958093656,8.20902041906345,8.20902041906345,4.758300729807239,2025-12-05 16:45:00,16,12,4
164.1,164.77644381630802,-0.6764438163080229,0.6764438163080229,0.41221439141256727,2025-12-05 17:00:00,17,12,4
155.19,171.45544617751526,-16.26544617751526,16.26544617751526,10.480988580137417,2025-12-05 17:15:00,17,12,4
160.68,158.19147068088753,2.488529319112473,2.488529319112473,1.5487486427137622,2025-12-05 17:30:00,17,12,4
147.51,163.83604966576522,-16.326049665765225,16.326049665765225,11.067757891509205,2025-12-05 17:45:00,17,12,4
152.43,142.28889919750418,10.141100802495828,10.141100802495828,6.652955981431363,2025-12-05 18:00:00,18,12,4
150.0,147.38831757121082,2.61168242878918,2.61168242878918,1.741121619192787,2025-12-05 18:15:00,18,12,4
144.6,155.91365077697034,-11.313650776970348,11.313650776970348,7.824101505511997,2025-12-05 18:30:00,18,12,4
124.21,134.85699608901908,-10.646996089019083,10.646996089019083,8.57177046052579,2025-12-05 18:45:00,18,12,4
147.28,126.79640095732128,20.48359904267872,20.48359904267872,13.907929822568384,2025-12-05 19:00:00,19,12,4
128.63,146.51929693855328,-17.889296938553287,17.889296938553287,13.90756195176342,2025-12-05 19:15:00,19,12,4
96.93,121.29927623473051,-24.369276234730506,24.369276234730506,25.14110825825906,2025-12-05 19:30:00,19,12,4
89.08,80.11117299250994,8.968827007490063,8.968827007490063,10.068283573742773,2025-12-05 19:45:00,19,12,4
90.0,115.31478112447348,-25.314781124473484,25.314781124473484,28.127534582748314,2025-12-05 20:00:00,20,12,4
89.5,83.08087422496669,6.419125775033308,6.419125775033308,7.172207569869618,2025-12-05 20:15:00,20,12,4
80.15,66.60033475252587,13.549665247474138,13.549665247474138,16.905383964409403,2025-12-05 20:30:00,20,12,4
78.96,74.14412060910017,4.815879390899823,4.815879390899823,6.099138033054488,2025-12-05 20:45:00,20,12,4
91.27,81.33603391481404,9.933966085185958,9.933966085185958,10.884152607851384,2025-12-05 21:00:00,21,12,4
90.93,91.9525925744141,-1.022592574414091,1.022592574414091,1.1245931754251521,2025-12-05 21:15:00,21,12,4
90.18,80.85475808656132,9.325241913438688,9.325241913438688,10.34069850680715,2025-12-05 21:30:00,21,12,4
78.63,86.07185421443614,-7.441854214436148,7.441854214436148,9.464395541696742,2025-12-05 21:45:00,21,12,4
84.23,87.69888600516538,-3.4688860051653734,3.4688860051653734,4.118349762751245,2025-12-05 22:00:00,22,12,4
77.2,85.75801316154057,-8.558013161540572,8.558013161540572,11.085509276606958,2025-12-05 22:15:00,22,12,4
68.98,77.64628985139684,-8.66628985139684,8.66628985139684,12.56348195331522,2025-12-05 22:30:00,22,12,4
65.97,61.0366539724797,4.933346027520301,4.933346027520301,7.478165874670761,2025-12-05 22:45:00,22,12,4
68.52,73.71915766745225,-5.199157667452255,5.199157667452255,7.587795778535107,2025-12-05 23:00:00,23,12,4
65.66,65.93274581449131,-0.27274581449131574,0.27274581449131574,0.4153911277662439,2025-12-05 23:15:00,23,12,4
64.51,60.27254752729065,4.237452472709357,4.237452472709357,6.568675356858404,2025-12-05 23:30:00,23,12,4
56.9,63.029663246521636,-6.129663246521638,6.129663246521638,10.77269463360569,2025-12-05 23:45:00,23,12,4
69.49,59.67336258901861,9.816637410981386,9.816637410981386,14.126690762672883,2025-12-06 00:00:00,0,12,5
57.66,68.36287709358629,-10.702877093586295,10.702877093586295,18.562048375973458,2025-12-06 00:15:00,0,12,5
50.06,55.871399877072236,-5.811399877072233,5.811399877072233,11.608869111211014,2025-12-06 00:30:00,0,12,5
42.52,44.74217111897531,-2.2221711189753037,2.2221711189753037,5.226178548860074,2025-12-06 00:45:00,0,12,5
46.68,57.0820225302695,-10.402022530269498,10.402022530269498,22.283681513002353,2025-12-06 01:00:00,1,12,5
39.43,41.956831693112576,-2.5268316931125767,2.5268316931125767,6.4083989173537335,2025-12-06 01:15:00,1,12,5
35.22,36.00372726824436,-0.7837272682443626,0.7837272682443626,2.225233583885186,2025-12-06 01:30:00,1,12,5
31.19,32.007582986402,-0.8175829864019981,0.8175829864019981,2.621298449509452,2025-12-06 01:45:00,1,12,5
34.89,39.090896196829775,-4.200896196829774,4.200896196829774,12.04040182525014,2025-12-06 02:00:00,2,12,5
30.11,33.398867185543196,-3.2888671855431966,3.2888671855431966,10.922840204394541,2025-12-06 02:15:00,2,12,5
29.2,29.62022991448365,-0.4202299144836523,0.4202299144836523,1.4391435427522339,2025-12-06 02:30:00,2,12,5
26.66,28.997319263875447,-2.3373192638754468,2.3373192638754468,8.767139024288998,2025-12-06 02:45:00,2,12,5
30.16,33.841565241059406,-3.681565241059406,3.681565241059406,12.206781303247368,2025-12-06 03:00:00,3,12,5
29.73,30.325892792223208,-0.5958927922232071,0.5958927922232071,2.004348443401302,2025-12-06 03:15:00,3,12,5
28.76,31.915180344123126,-3.1551803441231243,3.1551803441231243,10.970724423237566,2025-12-06 03:30:00,3,12,5
28.63,29.344371060186134,-0.714371060186135,0.714371060186135,2.4951835843036503,2025-12-06 03:45:00,3,12,5
31.86,35.17214854535979,-3.31214854535979,3.31214854535979,10.395946470055838,2025-12-06 04:00:00,4,12,5
30.27,35.17313548472797,-4.903135484727972,4.903135484727972,16.19800292278815,2025-12-06 04:15:00,4,12,5
29.44,32.437140262207,-2.997140262207001,2.997140262207001,10.180503608040084,2025-12-06 04:30:00,4,12,5
28.47,32.523654499569645,-4.053654499569646,4.053654499569646,14.238336844290995,2025-12-06 04:45:00,4,12,5
34.2,35.47294852951947,-1.2729485295194678,1.2729485295194678,3.7220717237411334,2025-12-06 05:00:00,5,12,5
32.78,37.08532093694561,-4.305320936945606,4.305320936945606,13.133986994953037,2025-12-06 05:15:00,5,12,5
32.04,35.02602654925518,-2.986026549255179,2.986026549255179,9.31968336221966,2025-12-06 05:30:00,5,12,5
31.16,34.27043145315789,-3.11043145315789,3.11043145315789,9.982129182149839,2025-12-06 05:45:00,5,12,5
31.88,40.20083097212783,-8.320830972127833,8.320830972127833,26.100473563763593,2025-12-06 06:00:00,6,12,5
29.5,35.411631575982035,-5.911631575982035,5.911631575982035,20.039429071125543,2025-12-06 06:15:00,6,12,5
28.19,33.20776444299135,-5.017764442991346,5.017764442991346,17.799802919444293,2025-12-06 06:30:00,6,12,5
28.53,31.97106236212448,-3.4410623621244802,3.4410623621244802,12.061207017611217,2025-12-06 06:45:00,6,12,5
31.07,34.24532041625804,-3.175320416258039,3.175320416258039,10.219891909424007,2025-12-06 07:00:00,7,12,5
28.66,33.64612218519078,-4.986122185190776,4.986122185190776,17.39749541238931,2025-12-06 07:15:00,7,12,5
29.72,31.374427631218897,-1.6544276312188977,1.6544276312188977,5.5667147752991175,2025-12-06 07:30:00,7,12,5
29.91,34.04214802919584,-4.132148029195843,4.132148029195843,13.815272581731335,2025-12-06 07:45:00,7,12,5
30.81,36.43017421495787,-5.620174214957874,5.620174214957874,18.241396348451396,2025-12-06 08:00:00,8,12,5
30.48,32.92262239708844,-2.4426223970884386,2.4426223970884386,8.013853008820336,2025-12-06 08:15:00,8,12,5
29.33,35.074624196395426,-5.744624196395428,5.744624196395428,19.58617182541912,2025-12-06 08:30:00,8,12,5
30.97,33.37116270169818,-2.4011627016981834,2.4011627016981834,7.753189220853029,2025-12-06 08:45:00,8,12,5
31.84,35.962615232677166,-4.122615232677166,4.122615232677166,12.947912162930796,2025-12-06 09:00:00,9,12,5
29.22,35.417582184244985,-6.197582184244986,6.197582184244986,21.210069076813777,2025-12-06 09:15:00,9,12,5
30.01,31.939676085844415,-1.929676085844413,1.929676085844413,6.430110249398243,2025-12-06 09:30:00,9,12,5
29.51,35.5239914765361,-6.013991476536095,6.013991476536095,20.37950347860418,2025-12-06 09:45:00,9,12,5
32.19,34.485275288133955,-2.2952752881339578,2.2952752881339578,7.130398534122268,2025-12-06 10:00:00,10,12,5
29.32,33.9092265340548,-4.589226534054802,4.589226534054802,15.652205095684865,2025-12-06 10:15:00,10,12,5
28.28,33.36199015659677,-5.081990156596767,5.081990156596767,17.970262222760844,2025-12-06 10:30:00,10,12,5
27.46,31.833348707174927,-4.373348707174927,4.373348707174927,15.926251664875915,2025-12-06 10:45:00,10,12,5
32.15,33.99424355327377,-1.8442435532737704,1.8442435532737704,5.736371860882645,2025-12-06 11:00:00,11,12,5
30.7,33.79421944356773,-3.0942194435677273,3.0942194435677273,10.07889069566035,2025-12-06 11:15:00,11,12,5
29.82,32.62656117203537,-2.806561172035373,2.806561172035373,9.4116739504875,2025-12-06 11:30:00,11,12,5
29.9,32.05440106479264,-2.154401064792644,2.154401064792644,7.205354731747975,2025-12-06 11:45:00,11,12,5
32.09,37.0361830276079,-4.946183027607894,4.946183027607894,15.413471572477075,2025-12-06 12:00:00,12,12,5
31.72,34.1891279116908,-2.469127911690798,2.469127911690798,7.784135913274899,2025-12-06 12:15:00,12,12,5
29.24,33.612612859212064,-4.372612859212065,4.372612859212065,14.954216344774506,2025-12-06 12:30:00,12,12,5
27.81,32.00504370930152,-4.195043709301519,4.195043709301519,15.084659148872776,2025-12-06 12:45:00,12,12,5
31.29,32.80656037307186,-1.5165603730718615,1.5165603730718615,4.84678930352145,2025-12-06 13:00:00,13,12,5
29.24,34.30042803345179,-5.060428033451789,5.060428033451789,17.30652542220174,2025-12-06 13:15:00,13,12,5
27.63,29.619014407944157,-1.9890144079441576,1.9890144079441576,7.1987492144196805,2025-12-06 13:30:00,13,12,5
27.49,28.97745377451522,-1.4874537745152203,1.4874537745152203,5.410890412932777,2025-12-06 13:45:00,13,12,5
27.33,33.04943049275323,-5.719430492753233,5.719430492753233,20.92729781468435,2025-12-06 14:00:00,14,12,5
26.55,28.366172637375637,-1.8161726373756366,1.8161726373756366,6.84057490536963,2025-12-06 14:15:00,14,12,5
25.78,27.599763167880756,-1.8197631678807547,1.8197631678807547,7.058817563540554,2025-12-06 14:30:00,14,12,5
25.54,27.993456343184967,-2.4534563431849676,2.4534563431849676,9.606328673394549,2025-12-06 14:45:00,14,12,5
26.39,27.437776610169873,-1.0477766101698727,1.0477766101698727,3.970354718339798,2025-12-06 15:00:00,15,12,5
25.89,27.605321927524002,-1.715321927524002,1.715321927524002,6.625422663283128,2025-12-06 15:15:00,15,12,5
25.68,26.721343029848,-1.0413430298480009,1.0413430298480009,4.055074103769474,2025-12-06 15:30:00,15,12,5
25.57,26.926873392982586,-1.3568733929825854,1.3568733929825854,5.3065052521806235,2025-12-06 15:45:00,15,12,5
26.08,27.41144515642561,-1.3314451564256125,1.3314451564256125,5.105234495496981,2025-12-06 16:00:00,16,12,5
26.0,26.6953523727823,-0.695352372782299,0.695352372782299,2.674432203008842,2025-12-06 16:15:00,16,12,5
25.6,26.62834301611181,-1.0283430161118083,1.0283430161118083,4.016964906686751,2025-12-06 16:30:00,16,12,5
25.54,26.263752742077763,-0.7237527420777639,0.7237527420777639,2.8338008695292243,2025-12-06 16:45:00,16,12,5
25.22,26.458486523418273,-1.238486523418274,1.238486523418274,4.910731655108145,2025-12-06 17:00:00,17,12,5
23.66,25.70565002022353,-2.0456500202235297,2.0456500202235297,8.646027135348815,2025-12-06 17:15:00,17,12,5
23.37,23.91805140078843,-0.5480514007884274,0.5480514007884274,2.3451065502286155,2025-12-06 17:30:00,17,12,5
20.12,24.19274738730025,-4.07274738730025,4.07274738730025,20.24228323707878,2025-12-06 17:45:00,17,12,5
20.91,20.58561036168918,0.32438963831081935,0.32438963831081935,1.5513612544754631,2025-12-06 18:00:00,18,12,5
19.56,20.684318117867196,-1.1243181178671975,1.1243181178671975,5.74804763735786,2025-12-06 18:15:00,18,12,5
18.09,20.14643997896783,-2.0564399789678305,2.0564399789678305,11.367827412757494,2025-12-06 18:30:00,18,12,5
17.61,16.25086888252475,1.3591311174752505,1.3591311174752505,7.717950695486943,2025-12-06 18:45:00,18,12,5
19.5,18.866684542905702,0.633315457094298,0.633315457094298,3.247771574842554,2025-12-06 19:00:00,19,12,5
18.0,18.9181019923267,-0.9181019923267009,0.9181019923267009,5.100566624037227,2025-12-06 19:15:00,19,12,5
17.1,16.89769664337478,0.20230335662522236,0.20230335662522236,1.1830605650597799,2025-12-06 19:30:00,19,12,5
15.87,16.985809528121354,-1.1158095281213551,1.1158095281213551,7.030935904986485,2025-12-06 19:45:00,19,12,5
17.36,17.98558846924562,-0.6255884692456206,0.6255884692456206,3.603620214548506,2025-12-06 20:00:00,20,12,5
16.41,16.763589064230928,-0.3535890642309276,0.3535890642309276,2.1547170276107717,2025-12-06 20:15:00,20,12,5
15.41,15.87902577733308,-0.46902577733307993,0.46902577733307993,3.043645537528098,2025-12-06 20:30:00,20,12,5
14.63,14.614716982380045,0.01528301761995543,0.01528301761995543,0.1044635517426892,2025-12-06 20:45:00,20,12,5
15.07,16.315222485505522,-1.245222485505522,1.245222485505522,8.262922929698222,2025-12-06 21:00:00,21,12,5
15.01,14.849289846357323,0.16071015364267716,0.16071015364267716,1.0706872327959838,2025-12-06 21:15:00,21,12,5
14.55,14.456845916666033,0.09315408333396746,0.09315408333396746,0.6402342497179894,2025-12-06 21:30:00,21,12,5
14.02,14.078086422233028,-0.0580864222330284,0.0580864222330284,0.414311142888933,2025-12-06 21:45:00,21,12,5
14.16,14.759383218340151,-0.5993832183401508,0.5993832183401508,4.23293233291067,2025-12-06 22:00:00,22,12,5
13.65,14.613276754507613,-0.9632767545076124,0.9632767545076124,7.056972560495328,2025-12-06 22:15:00,22,12,5
13.39,13.73947338682601,-0.34947338682600915,0.34947338682600915,2.609958079357798,2025-12-06 22:30:00,22,12,5
12.71,13.428147074967164,-0.7181470749671632,0.7181470749671632,5.65025236008783,2025-12-06 22:45:00,22,12,5
13.33,13.613743790606932,-0.2837437906069322,0.2837437906069322,2.128610582197541,2025-12-06 23:00:00,23,12,5
12.74,13.725836242424531,-0.985836242424531,0.985836242424531,7.738118072406053,2025-12-06 23:15:00,23,12,5
12.07,13.178750265083899,-1.1087502650838985,1.1087502650838985,9.186000539220368,2025-12-06 23:30:00,23,12,5
11.49,12.23526716826144,-0.7452671682614405,0.7452671682614405,6.4862242668532675,2025-12-06 23:45:00,23,12,5
13.38,10.453991023061086,2.926008976938915,2.926008976938915,21.868527480858855,2025-12-07 00:00:00,0,12,6
10.53,11.339242198489455,-0.8092421984894553,0.8092421984894553,7.685111096765958,2025-12-07 00:15:00,0,12,6
10.26,8.16672638085527,2.09327361914473,2.09327361914473,20.402276989714718,2025-12-07 00:30:00,0,12,6
8.76,8.414327602202999,0.3456723977970011,0.3456723977970011,3.9460319383219304,2025-12-07 00:45:00,0,12,6
10.4,9.740347894120958,0.6596521058790419,0.6596521058790419,6.342808710375403,2025-12-07 01:00:00,1,12,6
10.0,7.466803171901375,2.5331968280986246,2.5331968280986246,25.331968280986246,2025-12-07 01:15:00,1,12,6
9.74,8.665283573717112,1.0747164262828885,1.0747164262828885,11.03404955115902,2025-12-07 01:30:00,1,12,6
8.26,7.292328747742687,0.967671252257313,0.967671252257313,11.71514833241299,2025-12-07 01:45:00,1,12,6
9.19,9.167470119365294,0.02252988063470518,0.02252988063470518,0.24515648133520326,2025-12-07 02:00:00,2,12,6
9.03,8.705141596294975,0.32485840370502395,0.32485840370502395,3.5975459989482164,2025-12-07 02:15:00,2,12,6
8.23,8.431550528361015,-0.2015505283610146,0.2015505283610146,2.44897361313505,2025-12-07 02:30:00,2,12,6
7.61,6.52191395559921,1.0880860444007903,1.0880860444007903,14.29810833640986,2025-12-07 02:45:00,2,12,6
6.63,8.676578845270484,-2.046578845270484,2.046578845270484,30.86845920468302,2025-12-07 03:00:00,3,12,6
6.84,7.02723541167429,-0.18723541167429048,0.18723541167429048,2.7373598197995683,2025-12-07 03:15:00,3,12,6
7.3,6.751438466371795,0.548561533628205,0.548561533628205,7.514541556550753,2025-12-07 03:30:00,3,12,6
8.5,7.1357986115369485,1.3642013884630515,1.3642013884630515,16.04942809956531,2025-12-07 03:45:00,3,12,6
7.93,8.308900218977577,-0.3789002189775772,0.3789002189775772,4.77806076894801,2025-12-07 04:00:00,4,12,6
8.7,8.484949484608105,0.21505051539189424,0.21505051539189424,2.471845004504532,2025-12-07 04:15:00,4,12,6
9.99,9.562296822643848,0.42770317735615215,0.42770317735615215,4.2813130866481695,2025-12-07 04:30:00,4,12,6
10.39,11.398510411793993,-1.008510411793992,1.008510411793992,9.70654871794025,2025-12-07 04:45:00,4,12,6
9.24,10.691858952837485,-1.451858952837485,1.451858952837485,15.71275922984291,2025-12-07 05:00:00,5,12,6
9.07,10.689722887262661,-1.619722887262661,1.619722887262661,17.858025217890418,2025-12-07 05:15:00,5,12,6
10.21,11.370659399435958,-1.160659399435957,1.160659399435957,11.367868750597033,2025-12-07 05:30:00,5,12,6
11.2,11.868124324600366,-0.6681243246003667,0.6681243246003667,5.965395755360418,2025-12-07 05:45:00,5,12,6
10.17,11.755014750872679,-1.5850147508726788,1.5850147508726788,15.58519912362516,2025-12-07 06:00:00,6,12,6
12.34,11.317777998160803,1.0222220018391965,1.0222220018391965,8.28380876693028,2025-12-07 06:15:00,6,12,6
16.46,14.720846074237734,1.7391539257622668,1.7391539257622668,10.565941225773187,2025-12-07 06:30:00,6,12,6
18.38,18.222948591876328,0.1570514081236709,0.1570514081236709,0.8544690322288951,2025-12-07 06:45:00,6,12,6
15.26,18.005204116174617,-2.7452041161746177,2.7452041161746177,17.989542045705228,2025-12-07 07:00:00,7,12,6
16.99,17.540719035971335,-0.550719035971337,0.550719035971337,3.2414304648106946,2025-12-07 07:15:00,7,12,6
19.99,21.979840440941878,-1.9898404409418795,1.9898404409418795,9.954179294356576,2025-12-07 07:30:00,7,12,6
23.69,23.182948251143614,0.5070517488563873,0.5070517488563873,2.140361962247308,2025-12-07 07:45:00,7,12,6
18.42,22.05254387936218,-3.632543879362178,3.632543879362178,19.720650810869582,2025-12-07 08:00:00,8,12,6
19.62,20.37826335602167,-0.7582633560216685,0.7582633560216685,3.864746972587505,2025-12-07 08:15:00,8,12,6
20.55,24.02877990350519,-3.4787799035051883,3.4787799035051883,16.92836936012257,2025-12-07 08:30:00,8,12,6
20.88,25.9070632411472,-5.0270632411472,5.0270632411472,24.075973377141764,2025-12-07 08:45:00,8,12,6
20.5,18.558901724694138,1.9410982753058619,1.9410982753058619,9.46877207466274,2025-12-07 09:00:00,9,12,6
20.67,23.219269799509515,-2.5492697995095135,2.5492697995095135,12.333187225493534,2025-12-07 09:15:00,9,12,6
21.24,23.454688824489732,-2.214688824489734,2.214688824489734,10.426971866712496,2025-12-07 09:30:00,9,12,6
22.1,23.590311743458027,-1.490311743458026,1.490311743458026,6.743492051846271,2025-12-07 09:45:00,9,12,6
21.23,23.73194659087346,-2.501946590873459,2.501946590873459,11.784958035202349,2025-12-07 10:00:00,10,12,6
21.59,23.226699825258624,-1.6366998252586242,1.6366998252586242,7.580823646404003,2025-12-07 10:15:00,10,12,6
21.97,24.17319796712553,-2.203197967125533,2.203197967125533,10.028211047453496,2025-12-07 10:30:00,10,12,6
22.29,24.872629074587696,-2.5826290745876967,2.5826290745876967,11.586492034938074,2025-12-07 10:45:00,10,12,6
22.07,23.5555732734503,-1.4855732734502993,1.4855732734502993,6.731188370866785,2025-12-07 11:00:00,11,12,6
24.09,24.29340644668562,-0.20340644668561936,0.20340644668561936,0.8443605092802796,2025-12-07 11:15:00,11,12,6
25.42,26.343411605841673,-0.9234116058416717,0.9234116058416717,3.632618433680848,2025-12-07 11:30:00,11,12,6
26.42,27.235725234312028,-0.8157252343120263,0.8157252343120263,3.0875292744588423,2025-12-07 11:45:00,11,12,6
